ID,c1,c2,c3
0,-0.08515640542541547,1.6008678669261478,3.0519387057977285
1,-3.3097027644176764,5.823705472355377,0.867604231731177
2,3.3384712353992,7.291033505688104,3.4494160384968033
3,-1.3587999532845583,1.3557358733315257,2.8651472719885724
4,2.6130156762346353,7.9298981171370935,1.3719162296597531
5,0.8842344168321032,6.30733247453998,3.5460053632030513
6,-1.6977751544262665,7.043127399196538,0.18083849614275982
7,-3.3398884464562277,5.928100634032567,1.476959171986484
8,3.42256063196323,5.412352609890632,3.307904541922367
9,-3.9576451303474025,1.2445298387429677,0.2596970506784597
10,-3.374526310882704,5.188858436171533,3.5353500743009683
11,1.1730161637456433,0.8590194358838661,1.5453350047950476
12,0.2895673684845095,1.1826852045618923,2.5529115126193376
13,1.654180892160551,1.1236843255030722,3.819996738995247
14,3.232509998692491,1.8055596089175048,3.835552673841052
15,0.8453390980304265,2.064957271951351,1.410205405158298
16,-0.12444306250246129,3.039519434891348,3.7623846105347076
17,-1.5692338400930312,2.4909688161766086,3.503048059745955
18,2.9718868019251206,7.080264716111107,0.1369183195660879
19,0.8218059410925331,0.7177658090315432,1.6422035288130754
20,3.078155942387669,3.807392599144483,2.1570867377891796
21,-3.067958878340213,7.415090753753004,0.9113501843680609
22,0.4655393635532681,4.4406864469358,2.4878368783179057
23,3.44908694134961,1.7054137038400943,1.462827429866409
24,2.082496910814185,6.698162611711886,2.0154415517564974
25,0.7138351425469702,4.047829864523322,1.9645065656106722
26,-2.072985240220796,7.458534959084615,2.0497007308355055
27,-2.816571808840176,4.198875297792103,2.3515290466413705
28,0.47859021248491285,7.880741491711665,0.32315755284181025
29,-2.6067084240411305,1.808864965572894,3.8236890514204034
30,0.9879645760606053,7.530342342735922,3.2321211795422773
31,3.2855753236182013,4.843871758306966,1.439653566099118
32,0.9519935629088918,0.5931754078708422,0.999196862486309
33,2.4208895068961125,7.434985994892005,0.2725780598279961
34,0.9461455642465308,4.946929877607816,0.2058759873802698
35,-1.6820920269753445,1.3932777133934433,1.6651426546437222
36,-3.1323034057444934,3.673063908414627,2.4350878206655624
37,-0.22744078519634936,5.050637851151844,1.7614075762466892
38,3.385524787213983,4.031949875327334,2.5738755782958638
39,0.30409840406473876,6.914658146373588,3.662671084218264
40,-1.0917780842463598,1.6218577993448395,2.790788712793017
41,2.955571871248262,5.4418417900003435,3.341140135116428
42,-3.435503310159321,4.886441007994259,1.7332086055072229
43,0.8152863012387623,1.9485967070944394,0.6082142195154812
44,-3.2661349716886265,6.690508270592544,3.943856617072912
45,0.5253453722494408,5.932434154798872,0.08815816298784895
46,-1.5010894968127158,5.118510946046477,1.3887285631186717
47,2.8180828371128728,3.6758127707601047,2.3210629070359827
48,0.08367835163884774,4.113853581012946,3.7362772792367807
49,-1.3020741291201832,4.80497774449498,1.162069863400447
