ID,c1,c2,c3
0,2.4955647953241855,0.5019651506295055,-1.6257076256076967e-05
1,2.500685703734863,0.5028460785388587,-0.00013729817323162325
2,2.5068479111067345,0.496448562046529,-0.0011272382664653446
3,2.4937499401778664,0.49813373785222476,-0.0010391648892587677
4,2.506960451763114,0.4986628368231765,-0.0016315162032178002
5,2.5002209102046464,0.4967346664564895,0.0008116541969279008
6,2.4991612799679994,0.49849597653131394,-0.0013262329683683426
7,2.5068556903498163,0.5040554153871891,0.00021075526424717004
8,2.5020811901316637,0.49765466998701635,-0.0018443528549142614
9,2.4958539701445748,0.4944573298553511,0.0015927655140843687
10,2.5008564895046868,0.5054923039018058,0.0004664203681060097
11,2.488541887038916,0.49701917622334935,0.00010538705112244846
12,2.499922424986352,0.500039218439764,0.0035708587337033924
13,2.498694798255267,0.5084095503855813,0.001772875896726224
14,2.499342892513619,0.5001280746692707,0.002844991669490759
15,2.4972661049858553,0.5034307906099956,-0.00140948153342044
16,2.5030144710390103,0.4971363578948307,0.0014613577628765648
17,2.4991546966181653,0.4970060165114271,-0.0026272332278507327
18,2.497029301911614,0.49544625204007736,0.0022325076734117633
19,2.4923520136779973,0.5026680892159561,0.0005199998532935547
20,2.4926109361067597,0.4933814454680083,-0.000656068274360809
21,2.4978666318385176,0.49920437489448094,-0.00031210393239279187
22,2.4994657372864912,0.5028718306636286,0.001255333401635949
23,2.502801292638343,0.49855708485998185,0.00016892334489832704
24,2.5083196434738935,0.4989852748937419,0.0009677938974376426
25,2.504152353456246,0.48971971855497864,0.00018677468044087428
26,2.4992568158528496,0.499394228546867,-0.00022544896127500594
27,2.495138027990748,0.5080752701660571,-0.0036997105862411695
28,2.497741871449246,0.4926412152458208,0.0001860233265224884
29,2.5032569797963586,0.5000315555923693,0.0019322938819767686
30,2.4966534229673663,0.5050628106039609,-0.0010780815041197562
31,2.494779787121039,0.5033354966597332,0.004926395266585071
32,2.50007828329214,0.49603793945065255,-0.0014566464043779864
33,2.502446279201571,0.5019063928401315,0.0016114989683738209
34,2.5076634471074803,0.4983266796870788,-0.0017516272028000382
35,2.5050391571284285,0.5004879395432931,0.0016387364788085473
36,2.5029429194801796,0.4988967592382364,0.0038839333310442645
37,2.500067363070795,0.4980942085968866,-0.0007668310387353866
38,2.501752474194896,0.5005510577845246,-0.0010030484472086066
39,2.498683047188059,0.4944057239310425,-0.0027988039508266005
40,2.5000046974078862,0.49955728720647935,0.00021299098585743205
41,2.496433123194186,0.5065363137782737,0.002859686420523839
42,2.4996873781265156,0.5021552091226582,0.002237628770543887
43,2.507657012151245,0.5001830125275197,0.002701145827684358
44,2.4969674767920655,0.4973565153610935,-0.0020293707340713887
45,2.496710604317677,0.503274130024456,-0.0005787728140158758
46,2.504289840453903,0.504920067404951,-0.00038002603657767746
47,2.502433979474581,0.5018224291311005,0.00033789422569512566
48,2.499601428683252,0.5035273148392444,-3.0379646033078075e-05
49,2.5022849605063784,0.5016884450919996,0.00032145242772688734
50,2.5079938656103913,0.5020900847408359,0.0013430370496239467
51,2.495244289859656,0.5020349977833163,-0.001556250043601876
52,2.501451036253187,0.5026038127877225,0.0024128360297674583
53,2.499578553439966,0.49669434529471695,-0.0012956112891079434
54,2.4968459956600992,0.49505223662998216,-0.0009429350557263037
55,2.5052510672809585,0.5042410616076641,0.00019508232584639009
56,2.498457264525867,0.5020097110380548,0.000454095840300828
57,2.4941698085893265,0.4990074794352753,0.0007583165477850292
58,2.5085727697885094,0.5065360374357304,-0.0009941080077855585
59,2.498503993922099,0.5011110336384148,0.0014819434557505988
60,2.5057450519958655,0.49491223899298303,0.0010978027666803862
61,2.4961311734288048,0.5015409384949049,-0.0016986151610515479
62,2.4961518569608407,0.5006831241495544,-0.002092938024133238
63,2.4976004760054122,0.49403423362884724,-0.001116297880162897
64,2.50213420475397,0.5034926579749173,0.00593029803776949
65,2.504095179657122,0.507105180173677,0.00017058662306338628
66,2.5040225190139096,0.506986798495462,-0.0015965502203674846
67,2.5068220031295843,0.5008848784377671,0.002378519443352104
68,2.49705868518625,0.4973743373531604,0.0003162030082599374
69,2.5078545286083176,0.49933687835828183,0.0002084725450460401
