ID,c1,c2,c3
0,0.1238497694420655,5.182791073571247,0.8753760610994634
1,-3.6602975028598594,6.559735999035926,1.0321859788911043
2,1.3695549902831017,6.758359844988377,2.6143690488729083
3,0.7852615619553607,3.5292810663194074,1.8854588392510658
4,-1.3388203012435964,5.357829054766561,1.3670240168185335
5,-2.5975475662475267,0.6971689712856775,2.1448029167125684
6,1.4559373687729424,1.6464211018720651,1.443320436309369
7,-1.941923894613475,6.1792624251945165,1.2710048071346436
8,1.625718053017132,3.388954198032424,0.4020565503502218
9,-1.661470197123375,4.327251938447775,2.980612767747425
10,0.0011525468766500069,4.887582749729047,2.4001757043473932
11,2.0707610195349746,5.994058565231157,2.4173714889605806
12,1.403802360481782,1.0002512040034144,1.3985161429944761
13,-3.655538343238879,5.2229754189869535,3.956791125507582
14,-1.8032464913762123,7.584839768261272,0.407293528009649
15,1.3399405563538256,3.8179811896349323,2.4849562326112924
16,0.7569784686025924,6.018017537937188,2.296631021975595
17,0.44591610657122516,4.8370106732682,3.9476132434921816
18,-2.243968140381133,1.6338877193556838,0.9788618499232431
19,2.9207990822944607,1.5665686353166168,1.8359560953539815
20,-1.5421091843652386,1.3207368005979332,3.0803643003471257
21,-1.3304121666765472,0.5351940231020276,0.6642447236059872
22,-0.3198395068901627,2.8652462873053044,0.7991384413183371
23,-3.777098407105675,0.904803026923162,0.521754275202988
24,3.3171189726912518,6.8900902586286,1.6857229379351013
25,2.7726246483462784,1.266272347948902,3.465974445889868
26,-2.481633458968041,2.390711304603325,3.3566620598829835
27,2.9646274106427155,4.353841101767744,1.297558309320339
28,-3.904869385137089,7.584804738014226,0.4633721500019421
29,3.2654991343323303,3.799709276511459,2.1029429831430533
30,3.9912380928783504,0.8497056785641308,1.1078948648349471
31,1.6542464075904455,2.837281394518012,2.7802331821048867
32,-0.003354218951580279,7.030470681023742,1.2352920340671876
33,-3.8599648077072235,0.6125488982456277,2.377782685404427
34,0.5001833032714496,0.8977200992395002,3.8230443274105137
35,2.225726262264754,5.549211774304241,3.254902836361284
36,1.9039668468104418,0.918780878176761,2.653816138792687
37,-3.759943517988275,3.0189658960202945,0.06104985103894789
38,0.630143469837102,1.9995463899223433,2.780007343836847
39,-2.7473726208939757,5.79406392194623,1.0336260556711898
40,-0.01700221163426363,4.715592698667514,2.26625786888054
41,0.5545292974286067,3.3996345748269143,3.1215242086323514
42,-2.035904513768142,4.778427451820759,2.878973082052517
43,-3.085764836323719,3.2884721360126843,0.7475839853913926
44,-2.4889057736245785,5.794565610724726,3.137032265413531
45,2.032598234366474,1.424710978787581,0.453733287078403
46,1.47188182149101,7.569904839559363,2.5831189480241674
47,0.19115699934291808,1.5210243939674952,3.8803581609892572
48,0.9547290795794838,7.5889915046033245,0.995034631411543
49,2.0243855956612045,3.4656342367878694,3.0029120929689044
50,-1.0549145506485758,5.9275092241664815,3.753740413286053
51,2.4044762083669102,5.250428323882325,1.2084998479411846
52,0.5639031942710684,1.9225851460404657,2.713301388674444
53,-1.2395412016100051,3.5966771607772743,1.125250835605771
54,-0.2774288368804916,7.068369279526545,1.2889575035715746
55,2.1809898267471652,5.095863044336699,1.267527900004783
56,-2.4944909635166717,2.1351554216338258,2.506774321318259
57,-3.5537431965794566,3.6106568363211347,3.970427427845538
58,-0.8194474008182899,6.552905297842083,3.2019469541265746
59,-3.4097507960741114,1.3861955933590515,2.7607353815892095
60,-2.317470344565516,0.7705753680572953,3.8822701611405024
61,3.1335667279920454,5.165779759834353,2.7849157620699176
62,1.2455662866455084,5.32790124383555,1.4929885935585063
63,1.6250441815127257,1.7551764714052553,0.49941826180647686
64,0.09474960375533126,5.906604154617131,0.7598316351494812
65,-3.621017764626947,1.2001037321566255,2.7466255478040136
66,-2.7165409069173956,7.5641038795720625,3.503720490303667
67,3.125656338339316,2.364926877897229,0.6007401155696521
68,-0.5223360719283159,6.953761453095959,3.1094300223936986
69,2.5444817151247197,7.576596400344131,0.05283704063756467
70,3.7300047222540824,2.223575713824412,2.351012339318741
71,1.3345966536210696,4.2129252241412365,1.3627270443645334
72,0.9344247890391673,5.505110897153537,3.5050175247262145
73,0.7892449110806892,5.631253707810723,0.6858658485893829
74,-0.6626092492567732,6.090093858758589,3.4030557231801835
75,1.4877096709763649,4.025129866368503,3.534115680578182
76,0.2229327176589333,3.3516783134812123,1.8777130965897926
77,-2.55862917413957,1.8812217184290443,1.2717565405424018
78,-2.75884609150616,4.37427125842119,3.7842088129413
79,-1.1068087829995816,1.7955034218876114,1.4244682874802903
80,3.9597600529207018,5.6804408917268185,1.887059367960887
81,-0.1937218817295694,7.627414712425744,1.490172896471908
82,-1.579004183889273,7.888485071948837,3.0094659584173336
83,1.0826341469134162,0.5280842863657638,3.77851408627569
84,3.670270260939339,1.343346699937323,1.929032226695996
85,3.929654853935303,1.354563863181783,2.4744001871313297
86,-1.9828939235277838,4.843956595977263,2.0471098264269436
87,-0.920309348057808,7.970713268309743,1.028578489128932
88,1.957232536321822,5.113427669326067,1.7601082893784188
