ID,c1,c2,c3
0,-1.853476927072645,4.940564909181912,2.470063271014503
1,-1.182087222811135,2.277755430820928,2.3141805667437434
2,-2.7437571218304004,1.200474539849798,1.6552834979092381
3,-1.3473483321139783,5.522485203638651,3.507162678873968
4,-3.5062217237577897,4.560813052094074,3.1156523043223747
5,2.926475626947547,4.571912256986639,2.628727791577411
6,0.27233817453970666,2.3768624570081807,1.1260443811012748
7,-3.865136682262097,7.842265172217999,3.6731268845663716
8,3.052790043891691,6.744402054650996,3.9800655740499185
9,0.3106541155480249,2.6415231686440874,2.760092568576003
10,2.662059018031081,2.974251304452335,3.2429783664105933
11,0.6733810817330719,5.460429147899124,2.7804489261383294
12,-3.5472752775713055,3.675435920448315,1.22863192100424
13,3.189365867882074,3.0629073707515,2.2107291305195838
14,-2.8973789806179253,1.0336386072284003,2.9185356661662323
15,-3.7942682924487032,6.966450307445498,3.1588247544055603
16,-0.3779785278704981,6.075045934811872,3.8247370073256612
17,-3.167287635012122,5.4182036092677945,2.774197868073813
18,-2.9282098083769075,2.7495325170803713,3.7921487110578993
19,2.2010938969850384,2.184739776551716,2.56903265995628
20,-2.2935363190323628,3.3022198643179994,1.5424616632095938
21,-0.8012502288889118,3.164870306725165,0.6603554640152298
22,2.968472959905273,3.513052711849204,2.6556988907986825
23,-1.5633914415071297,3.698232909322019,1.4037968371271297
24,2.447776337218116,4.809143841218065,3.5402724527684346
25,1.0319209461789383,0.8119754801082943,1.7441703720456836
26,1.8916914835587058,0.9099874332963654,0.8273120101818998
27,0.7754189926034165,6.996318604341685,0.6591892089194094
28,1.1642961568304608,6.750375144786862,2.588486704602825
29,3.749228000476574,4.012146696985978,0.5975223973805965
30,-1.8071186957164151,7.071561435596789,1.4030075100824249
31,-2.714375720281966,4.289163940677343,3.343376706855815
32,1.4174954796598866,0.8515093688607427,3.9707882797555594
33,-1.9245049048121565,2.91164575002313,0.5419162283020778
34,2.9014635636581243,4.51132573819945,2.572095785705746
35,-3.4096697064593595,5.881646581325126,0.32338530439106483
36,0.0929845384650605,6.695649270336707,1.4394167816097534
37,-3.334715244741038,2.9927510613667363,2.4869868230646257
38,-3.33053918707178,4.221484991603339,0.37693075219365735
39,-0.07821950819493839,7.255841409434094,2.953873623939244
40,-3.2662185785877593,6.89556595985192,1.7387161832407036
41,-0.6078683470387096,1.3128169340793379,2.678417265579252
42,3.444674674839651,4.925191183965523,1.660609281654982
43,1.2072513508190097,5.585355416899237,0.8431098384936169
44,-1.5742540976309725,4.5487816527443306,0.8701452739308126
45,-2.061832796583044,3.349153800749568,2.531845522857043
46,-3.3736421795952047,6.034037973872606,2.254742868233358
47,-2.9235647490418746,7.108074783098639,1.6321643086903457
48,-0.5648556538882445,1.7045560603676053,1.1942666180619352
49,2.634159415358715,3.5552417990992033,0.5041850026283643
50,1.059241079371735,3.8056929370185446,0.7375700168934505
51,0.3763109559209843,4.945194481091228,2.263830611294867
52,2.26705714911514,0.630523382173155,3.4466093449777846
53,1.7194054687224067,7.731976020484115,3.5011170113870085
54,2.039512491723512,4.4163639136223365,1.922381284732841
55,2.877092448277353,1.0705722887017617,0.5030855459814108
56,-0.27703787400656754,2.821279577531758,3.024922965696381
57,-2.738553523611113,3.268236894795355,1.9010064412515297
58,1.8340361473900746,3.186431991614972,2.4246421442826662
