ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
35.7613,71.32212,0.031730644,0.12228855,0,10.0,-0.16718039,0.0,84.084724,1500.0,4.1930832862854,18.93491268157959,52.194156885147095,672.7771401405334,7500,-0.18694516,0.016085014,50.0,0.0,77.20403,7500.0,0.013729638,177.9761,2.0619116,0.030321468,0.12022053
36.13375,71.59895,0.031240536,0.12295662,1,20.0,-0.09785225,0.0,79.57578,3000.0,4.300387382507324,21.419925451278687,57.05730056762695,749.229944229126,15000,-0.279195,0.017038396,100.0,0.0,82.27549,15000.0,0.004590728,177.98805,1.4536005,0.03127787,0.122432135
35.700794,71.27691,0.030928807,0.12332674,2,30.0,-0.1517311,0.0,75.010704,4500.0,4.005337953567505,20.824490547180176,59.300758600234985,754.7578201293945,22500,-0.3632534,0.028058384,150.0,0.0,80.63587,22500.0,0.008167517,177.99203,1.1770122,0.03090224,0.12255449
35.71665,71.28935,0.030789133,0.12573518,3,40.0,0.02126247,0.0,81.3366,6000.0,4.551991939544678,20.67317032814026,60.37415313720703,754.3787500858307,30000,-0.43540505,0.049555965,200.0,0.0,83.1496,30000.0,0.016228216,177.99402,1.0024148,0.030822234,0.12459213
35.706738,71.282684,0.032617297,0.12925123,4,50.0,-0.39858323,0.0,92.201645,7500.0,4.212424993515015,21.369625329971313,60.526073932647705,741.6089420318604,37500,-0.49390256,0.07636615,250.0,0.0,84.5038,37500.0,0.03591285,177.99522,0.86767054,0.03250384,0.12856786
35.600548,71.20371,0.034056343,0.13136777,5,60.0,-0.1274908,0.0,86.206375,9000.0,4.631109237670898,21.723520040512085,64.64575099945068,779.486813545227,45000,-0.5319288,0.10553252,300.0,0.0,85.87569,45000.0,0.047909666,177.99602,0.7673726,0.033976577,0.1312835
35.75851,71.32014,0.033668373,0.13202576,6,70.0,-0.044022337,0.0,85.58254,10500.0,5.940869092941284,26.991392850875854,76.98297643661499,954.2338676452637,52500,-0.57208204,0.12710162,350.0,0.0,85.45055,52500.0,0.06583514,177.99658,0.7067763,0.033657968,0.13191582
35.8472,71.38484,0.033635322,0.13313377,7,80.0,-1.1109952,0.0,81.86826,12000.0,5.693580865859985,27.44126582145691,75.77466559410095,970.6994452476501,60000,-0.5680172,0.1652476,400.0,0.0,86.65206,60000.0,0.088219814,177.99701,0.6599581,0.03373501,0.13257608
35.848778,71.3862,0.033427306,0.13305719,8,90.0,-0.28073302,0.0,99.817024,13500.0,3.8620059490203857,21.440612316131592,64.03178715705872,782.3238322734833,67500,-0.5704657,0.1698533,450.0,0.0,86.11834,67500.0,0.115650296,177.99734,0.61229694,0.033521943,0.13315587
35.94097,71.45472,0.03389473,0.13215716,9,100.0,-0.6922687,0.0,79.01592,15000.0,5.649203062057495,22.566477060317993,64.9142804145813,806.2281806468964,75000,-0.56141275,0.20964956,500.0,0.0,85.34175,75000.0,0.14766516,177.99762,0.5752461,0.03390678,0.13227405
