ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
37.310783,72.45703,0.032856435,0.12506858,0,10.0,-0.06552379,0.0,85.98678,1500.0,4.566195964813232,21.803207635879517,55.75687313079834,755.9939496517181,7500,-0.13085058,0.012213857,50.0,0.0,84.5308,7500.0,0.0068134926,177.9761,2.0619116,0.031657733,0.12643786
35.91562,71.44126,0.03525918,0.1314325,1,20.0,-0.2835544,0.0,78.14837,3000.0,4.6642231941223145,21.19259285926819,57.99116349220276,758.8252205848694,15000,-0.25997508,0.027392495,100.0,0.0,84.951866,15000.0,0.0071530747,177.98805,1.4536005,0.035360534,0.13324517
36.152557,71.61522,0.03437293,0.13330063,2,30.0,-0.77861583,0.0,89.15223,4500.0,4.49723482131958,21.6771559715271,59.40409588813782,750.8785898685455,22500,-0.2699669,0.04160537,150.0,0.0,85.98486,22500.0,0.0141887665,177.99203,1.1770122,0.03457288,0.13555373
36.026875,71.52064,0.033880718,0.13400725,3,40.0,-0.8936516,0.0,86.07755,6000.0,4.886508226394653,21.66849160194397,59.8316171169281,763.0564045906067,30000,-0.28742406,0.049598526,200.0,0.0,85.21766,30000.0,0.019025235,177.99402,1.0024148,0.033766273,0.1357478
36.194317,71.64441,0.03484513,0.13465582,4,50.0,-1.5292785,0.0,84.942276,7500.0,5.8102028369903564,23.146553993225098,66.32594299316406,846.6258678436279,37500,-0.31111428,0.05339904,250.0,0.0,85.31072,37500.0,0.030013006,177.99522,0.86767054,0.03463535,0.13566254
36.289207,71.715294,0.035645742,0.1377565,5,60.0,-2.2730422,0.0,80.7675,9000.0,5.730823278427124,27.408135414123535,76.12785458564758,962.323484659195,45000,-0.36224255,0.08392684,300.0,0.0,85.03976,45000.0,0.05065405,177.99602,0.7673726,0.035220943,0.1395549
36.357044,71.76577,0.03671704,0.13848147,6,70.0,-1.8828418,0.0,92.37152,10500.0,4.029902219772339,26.356839418411255,73.84304022789001,904.8125541210175,52500,-0.4118026,0.092653334,350.0,0.0,84.121925,52500.0,0.07140777,177.99658,0.7067763,0.03630283,0.14014466
36.244232,71.68269,0.037703786,0.13841225,7,80.0,-1.0810087,0.0,74.069664,12000.0,4.042422771453857,21.35947012901306,60.93928146362305,761.0773839950562,60000,-0.43845436,0.10950313,400.0,0.0,85.5966,60000.0,0.09908107,177.99701,0.6599581,0.0373533,0.14033642
36.02352,71.51985,0.038631905,0.13869481,8,90.0,-0.95507205,0.0,82.348,13500.0,5.420356512069702,22.660303115844727,65.35922408103943,832.0400502681732,67500,-0.4692572,0.12981647,450.0,0.0,85.97572,67500.0,0.13897446,177.99734,0.61229694,0.03831809,0.14015487
35.90004,71.42767,0.039549667,0.13809866,9,100.0,-1.4227711,0.0,77.02034,15000.0,4.7126452922821045,23.408450603485107,65.39704155921936,832.8354494571686,75000,-0.46471524,0.14198478,500.0,0.0,85.519424,75000.0,0.16963333,177.99762,0.5752461,0.039208036,0.13949229
35.880962,71.41377,0.040407684,0.13709633,10,110.0,0.1712071,0.0,88.39833,16500.0,4.990797996520996,23.532859563827515,64.64046502113342,803.5984432697296,82500,-0.42904508,0.14741321,550.0,0.0,81.5477,82500.0,0.20664546,177.99783,0.5410914,0.040190823,0.13839997
35.847454,71.38868,0.040260855,0.1363881,11,120.0,-0.4289221,0.0,82.61338,18000.0,5.25147271156311,23.784006118774414,63.86133074760437,821.1800792217255,90000,-0.4243526,0.15586425,600.0,0.0,85.48571,90000.0,0.24225281,177.99802,0.5027853,0.040068157,0.1377793
35.887207,71.418,0.040308125,0.1351576,12,130.0,-0.34043393,0.0,89.14424,19500.0,4.492897033691406,22.207530736923218,61.588871002197266,775.3088598251343,97500,-0.40662006,0.1355538,650.0,0.0,83.327286,97500.0,0.26108238,177.99817,0.44059438,0.040098462,0.13663192
35.88892,71.41897,0.0399989,0.13462006,13,140.0,-0.42944413,0.0,79.015434,21000.0,4.653459548950195,20.349727869033813,58.510494232177734,763.7176826000214,105000,-0.38313094,0.13300328,700.0,0.0,83.23133,105000.0,0.28598037,177.99829,0.38079262,0.03978124,0.13561633
